Q5,CVtime_First Click,CVtime_Last Click,CVtime_Page Submit,CVtime_Click Count,hire_10,years_experience,applicant_male,applicant_age,applicant_ethnicity,male,male_10_TEXT,birth_year,race,educ,educ_8_TEXT,Q43,Q117,PROLIFIC_PID,Job,Cond,Name,Dates1,Dates2
ice,0,0,86.858,0,100,6,0,31,7,0,,72,2,6,,No,40,1669,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,3.406,73.31,115.36,6,99,5,0,28,7,0,,74,2,5,,No.,37,1670,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,62.776,67.753,68.412,2,82,8,1,35,7,1,,74,2,5,,No,40,1671,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,91.197,0,80,14,1,42,7,1,,71,2,5,,No,28,1672,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,78.332,191.113,198.1,18,70,6,0,28,7,0,,73,2,3,,No,40,1673,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,64.136,0,90,12,0,33,7,0,,50,2,4,,,42,1674,HR,Female Treat,Sarah Brown,5 years,10 years
ice,114.115,239.932,321.334,17,100,5,0,30,7,1,,68,2,5,,No,34,1675,HR,Female Treat,Sarah Brown,2 years,3 years
ice,64.331,64.331,69.469,1,100,5,0,27,7,0,,55,2,5,,No,34,1676,HR,Female Treat,Sarah Brown,2 years,3 years
ice,4.517,97.486,106.6,34,91,10,0,33,7,1,,48,2,8,Military Qualifications,,40,1677,HR,Female Treat,Sarah Brown,5 years,10 years
ice,22.103,131.219,149.801,50,95,8,0,34,7,1,,66,2,5,,No.,40,1678,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,7.183,193.868,195.053,103,75,5,0,28,7,0,,74,2,4,,No,30,1679,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,89.359,0,100,7,0,30,7,0,,71,2,5,,,28,1680,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.382,73.674,75.415,80,80,13,0,38,7,0,,73,2,6,,NO,34,1681,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,19.1,56.906,108.527,2,71,10,0,33,7,0,,62,1,5,,No,33,1682,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,19.582,405.965,407.383,27,100,5,0,29,7,1,,46,2,4,,No,36,1683,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.47,2.136,10.201,4,40,5,0,25,7,1,,77,2,2,,No,40,1684,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.638,180.066,181.129,35,70,14,0,38,7,1,,63,2,6,,No,38,1685,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,15.792,0,77,15,0,30,8,1,,65,2,5,,No,30,1686,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,68.291,279.239,280.528,4,91,5,0,28,7,0,,51,2,3,,No,36,1687,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,33.435,0,76,15,0,39,7,1,,81,2,4,,No,42,1688,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,198.695,0,80,5,0,27,7,0,,52,2,6,,No,37,1689,HR,Female Treat,Sarah Brown,2 years,3 years
ice,9.264,117.463,122.764,7,83,20,0,40,7,1,,61,2,6,,No,40,1690,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,1691,,,,,
Ice,,,,,,,,,,,,,,,,,,1692,,,,,
ice,14.705,18.255,48.869,2,71,5,0,28,7,1,,62,2,3,,,31,1693,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,5.561,34.775,35.882,18,84,5,0,32,7,1,,79,2,3,,No,42,1694,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,11.255,0,62,10,0,32,7,0,,63,3,5,,no,37,1695,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,1696,,,,,
ice,1.752,177.992,178.813,57,94,5,0,34,7,1,,73,3,6,,No,34,1697,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,41.524,0,100,14,0,40,7,0,,77,2,5,,No,33,1698,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,74.801,0,95,14,0,36,7,1,,69,2,2,,No,32,1699,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,6.897,9.068,10.626,2,78,5,0,33,7,1,,67,3,2,,,33,1700,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,80.927,0,80,17,0,36,7,0,,50,2,5,,no,37,1701,HR,Female Treat,Sarah Brown,5 years,10 years
ice,82.062,82.062,83.756,1,100,7,0,35,7,0,,73,2,3,,no,34,1702,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,35.996,215.424,216.791,32,93,6,0,35,7,0,,70,2,5,,No,38,1703,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,82.22,128.31,200.646,4,80,13,0,40,7,1,,73,2,6,,no,37,1704,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,66.493,0,92,15,0,40,7,1,,75,2,6,,No.,36,1705,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,71.476,0,100,15,0,35,7,0,,74,2,5,,No,33,1706,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,62.103,0,86,15,0,38,7,1,,68,2,5,,No,39,1707,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,104.299,0,81,11,0,39,6,1,,45,2,3,,no,32,1708,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,11.146,88.082,100.496,25,60,5,0,25,7,0,,73,2,5,,No,38,1709,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.07,1.07,37.477,1,90,4,0,32,7,0,,76,2,5,,No,32,1710,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.111,61.483,62.24,37,94,15,0,31,7,1,,76,2,5,,No,28,1711,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,18.636,24.979,35.348,2,100,15,0,35,7,0,,79,2,8,Chartered accountant,,33,1712,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,8.51,0,70,5,0,38,7,1,,64,2,6,,no,40,1713,HR,Female Treat,Sarah Brown,2 years,3 years
ice,116.658,116.658,118.07,1,85,15,0,37,7,1,,74,2,5,,,37,1714,HR,Female Treat,Sarah Brown,5 years,10 years
ice,14.877,14.877,98.239,1,91,5,0,40,7,0,,56,2,5,,no,33,1715,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,1833.027,0,71,5,0,28,7,1,,71,5,4,,No,40,1716,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,45.722,0,90,8,0,38,7,1,,64,2,5,,no,37,1717,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2.767,28.43,29.031,26,75,5,0,25,8,1,,65,3,5,,no,33,1718,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,2.75,0,71,5,0,24,7,0,,81,2,2,,No,40,1719,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,327.709,0,100,12,0,36,7,0,,67,2,6,,No,41,1720,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.672,17.458,19.602,4,83,15,0,38,7,0,,79,2,3,,No,40,1721,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.086,45.316,46.155,62,81,15,0,30,7,1,,73,1,6,,No,42,1722,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,14.262,0,80,15,0,47,7,1,,58,2,3,,,28,1723,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,3.626,22.423,24.75,14,90,8,0,45,8,0,,77,2,6,,,40,1724,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,3.876,56.07,57.601,20,71,7,0,27,7,1,,66,2,3,,No,44,1725,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,9.759,9.759,34.033,1,75,12,0,35,7,1,,72,2,5,,,33,1726,HR,Female Treat,Sarah Brown,5 years,10 years
ice,16.855,17.224,27.058,2,80,10,0,35,7,0,,68,2,3,,No,32,1727,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,31.666,53.134,60.154,18,100,12,0,35,8,0,,69,2,6,,,37,1728,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,18.107,153.624,154.319,5,81,7,0,27,7,0,,69,2,5,,no,37,1729,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,18.023,0,83,5,0,30,7,1,,65,2,4,,No,33,1730,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.414,229.113,230.025,80,90,2,0,26,7,0,,77,1,5,,No,33,1731,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,11.417,11.417,13.194,1,100,10,0,40,7,0,,60,2,3,,,43,1732,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,61.34,0,80,14,0,35,7,0,,73,2,5,,No,36,1733,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,1734,,,,,
ice,0,0,153.665,0,100,4,0,23,7,1,,75,2,4,,No,32,1735,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,19.925,0,75,4,0,30,7,1,,81,2,5,,No,34,1736,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,10.822,32.121,39.178,7,80,6,0,26,7,1,,72,2,3,,,36,1737,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.428,64.966,66.363,27,72,5,0,29,7,0,,64,2,2,,No,40,1738,HR,Female Treat,Sarah Brown,2 years,3 years
ice,72.861,278.961,282.567,9,90,5,0,27,7,1,,53,2,6,,No.,32,1739,HR,Female Treat,Sarah Brown,2 years,3 years
ice,3.262,101.67,109.067,18,86,5,0,27,7,1,,62,2,3,,No,42,1740,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,65.347,0,96,15,0,36,7,0,,60,2,3,,No,33,1741,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,1742,,,,,
ice,3.888,45.221,47.351,9,92,8,0,42,4,1,,66,2,5,,No,32,1743,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,56.399,0,100,14,0,38,7,0,,74,2,6,,No,34,1744,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2.863,50.386,54.636,18,81,5,0,29,7,0,,71,2,2,,No,38,1745,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,1746,,,,,
ice,0,0,25.792,0,75,15,0,40,7,0,,80,2,4,,no,40,1747,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,45.442,0,92,5,0,29,7,0,,75,2,5,,No,41,1748,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,98.888,0,100,10,0,35,7,0,,73,1,6,,,40,1749,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,53.943,0,91,4,0,33,7,0,,75,2,6,,No,39,1750,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,48.645,48.645,50.119,1,91,15,0,39,7,0,,70,2,6,,,37,1751,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,132.282,0,100,5,0,35,7,1,,42,2,7,,No,42,1752,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,44.498,0,45,6,1,36,8,1,,60,1,5,,No,43,1753,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,40.127,0,75,5,0,25,7,1,,80,2,3,,No,40,1754,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,66.57,0,100,15,0,39,8,0,,62,2,3,,,37,1755,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,121.281,0,90,8,0,35,6,1,,70,2,7,,,33,1756,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,17.582,17.582,20.895,1,80,8,0,31,7,0,,81,2,4,,No,43,1757,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,57.914,57.914,61.02,1,93,5,0,30,7,0,,70,2,5,,no,40,1758,HR,Female Treat,Sarah Brown,2 years,3 years
ice,38.807,93.4,108.151,6,100,9,0,30,7,1,,66,5,7,,No,32,1759,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,32.251,38.256,39.005,2,100,20,0,45,7,1,,64,1,2,,a clever survey that looks at your bias',40,1760,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.517,81.122,82.312,37,68,15,0,40,7,0,,81,2,3,,No,43,1761,HR,Female Treat,Sarah Brown,5 years,10 years
ice,7.966,7.966,8.965,1,61,7,0,32,7,0,,81,2,4,,you might expect a certain answer from my personal information,37,1762,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,67.542,0,78,2,0,25,7,0,,76,2,4,,no,40,1763,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,47.913,0,100,15,0,40,8,0,,71,2,6,,How can you determine someone's ethnicity from a CV? There's not an option to put N/A ,33,1764,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,14.577,0,72,12,0,35,7,0,,62,2,3,,No,37,1765,HR,Female Treat,Sarah Brown,2 years,3 years
ice,14.06,28.354,30.801,5,83,15,0,31,7,0,,72,3,3,,No,40,1766,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,6.796,160.141,163.667,32,50,5,0,30,7,0,,65,2,6,,No,34,1767,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,60.642,0,91,15,0,36,7,0,,57,2,7,,,34,1768,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,31.9,0,100,3,0,24,7,0,,73,9,5,,no,45,1769,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,21.501,21.501,23.186,1,51,15,0,35,7,0,,66,2,5,,no,40,1770,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,26.295,0,82,5,0,38,7,0,,68,2,7,,,37,1771,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,111.603,0,99,12,0,30,7,0,,50,2,5,,no,40,1772,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,204.869,0,81,15,0,38,7,0,,70,2,5,,No,32,1773,HR,Female Treat,Sarah Brown,5 years,10 years
ice,9.58,52.275,57.717,5,92,15,0,38,7,0,,67,2,5,,,43,1774,HR,Female Treat,Sarah Brown,5 years,10 years
ice,8.917,204.182,205.566,4,40,7,0,35,7,0,,50,5,5,,No,41,1775,HR,Female Treat,Sarah Brown,2 years,3 years
ice,2.361,84.05,84.687,38,100,15,0,48,7,0,,71,2,5,,No,42,1776,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,6.548,229.901,230.748,112,81,5,0,32,6,0,,62,2,5,,No,38,1777,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,63.472,0,81,4,1,27,7,1,,73,2,5,,No,34,1778,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.645,123.627,127.76,26,50,5,0,28,7,1,,66,2,6,,No,34,1779,HR,Female Treat,Sarah Brown,2 years,3 years
ice,38.059,410.475,411.283,14,75,5,0,28,7,0,,65,2,5,,"Sarah Brown is a Caucasian sounding name, which is why I selected white. Not because of the skills or experience she has.

Although her level of experience sounds appealing, she does not give examples of her strong interpersonal, communication and strategic skills. Therefore this lets the CV down. ",38,1780,HR,Female Treat,Sarah Brown,2 years,3 years
ice,9.682,89.609,99.289,17,48,8,0,35,7,0,,71,3,6,,No,34,1781,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,49.713,0,60,5,0,28,7,0,,77,2,3,,No,38,1782,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,117.561,0,70,5,0,24,7,1,,61,2,3,,,34,1783,HR,Female Treat,Sarah Brown,2 years,3 years
ice,6.978,7.991,8.541,2,73,6,0,40,7,1,,63,2,5,,No,36,1784,HR,Female Treat,Sarah Brown,5 years,10 years
ice,41.459,96.563,97.767,12,95,15,0,38,6,1,,72,2,4,,No,30,1785,HR,Female Treat,Sarah Brown,5 years,10 years
ice,7.073,195.471,196.204,30,100,10,0,33,7,0,,49,2,5,,,31,1786,HR,Female Treat,Sarah Brown,5 years,10 years
ice,4.98,5.187,6.141,2,70,5,1,34,6,1,,78,2,3,,No,37,1787,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0.897,52.317,53.881,35,69,4,0,30,7,0,,61,2,6,,No,34,1788,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,19.227,19.227,20.52,1,86,4,0,27,7,0,,80,2,3,,no,40,1789,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,94.145,0,93,14,0,35,7,0,,74,2,7,,No,34,1790,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,14.242,14.242,22.274,1,90,15,0,35,7,1,,76,2,3,,No,32,1791,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,68.16,0,40,4,0,32,7,1,,52,2,5,,no,36,1792,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,1793,,,,,
ice,0,0,45.904,0,91,15,0,36,7,1,,50,2,4,,no,38,1794,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,82.879,0,61,15,0,40,7,1,,59,2,5,,,,1795,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,47.363,47.363,48.665,1,70,6,0,32,7,1,,66,2,5,,No,37,1796,HR,Female Treat,Sarah Brown,2 years,3 years
ice,3.471,42.857,43.806,18,93,2,0,39,7,1,,60,2,5,,,26,1797,HR,Female Treat,Sarah Brown,5 years,10 years
ice,12.35,73.874,75.521,20,95,5,0,38,7,0,,48,5,6,,No,37,1798,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,72.226,0,85,3,0,28,7,0,,77,2,2,,No.,45,1799,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,1800,,,,,
ice,0,0,62.982,0,95,7,0,30,7,1,,60,2,5,,,42,1801,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,134.313,0,100,15,0,39,7,0,,77,2,2,,No.,43,1802,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,15.488,75.35,76.367,2,100,8,0,40,7,0,,76,2,6,,no,37,1803,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,7.398,49.799,50.592,17,91,15,0,40,7,1,,44,2,3,,,28,1804,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,36.576,0,80,10,0,27,8,1,,74,3,6,,"it would have been helpful to have the information and the question on one page, so i can refer back",34,1805,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,73.992,0,90,5,0,28,7,0,,69,2,5,,No,41,1806,HR,Female Treat,Sarah Brown,2 years,3 years
ice,2.467,78.85,87.56,30,100,5,0,35,7,0,,73,5,5,,no,36,1807,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.789,1.789,13.232,1,81,6,0,26,4,0,,74,3,5,,No,34,1808,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,1980.973,0,81,10,0,30,7,0,,68,2,7,,no.,43,1809,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.783,47.127,49.7,31,100,4,0,32,7,0,,70,2,5,,No,32,1810,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.589,82.682,83.468,39,70,15,0,37,7,0,,74,2,5,,No,40,1811,HR,Female Treat,Sarah Brown,5 years,10 years
ice,5.919,235.544,236.94,11,72,6,0,28,7,1,,76,2,4,,No,36,1812,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,1813,,,,,
ice,0,0,106.203,0,60,5,0,28,7,0,,66,2,6,,No,39,1814,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,101.293,0,81,6,0,28,7,1,,73,2,6,,no,38,1815,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,100.7,0,15,15,0,35,7,1,,70,3,5,,No,37,1816,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,3.934,21.041,21.902,5,82,8,0,35,7,0,,74,2,5,,No,38,1817,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,63.229,0,96,5,0,32,7,1,,79,2,3,,No.,33,1818,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,21.081,0,92,6,0,35,7,1,,71,3,5,,No,37,1819,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,48.743,0,81,5,0,30,7,1,,71,2,7,,no,38,1820,HR,Female Treat,Sarah Brown,2 years,3 years
ice,6.392,93.801,102.294,35,80,15,0,36,7,0,,76,2,5,,No,42,1821,HR,Female Treat,Sarah Brown,5 years,10 years
ice,8.217,12.572,14.716,4,82,5,0,30,8,0,,59,2,2,,No,31,1822,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,44.803,0,90,10,0,35,7,0,,76,2,5,,No,43,1823,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,136.564,0,90,5,0,28,7,0,,70,2,6,,,37,1824,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,102.941,0,91,3,0,25,7,0,,55,2,4,,No,40,1825,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,28.158,0,91,10,0,26,4,1,,41,2,5,,no,42,1826,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,5.947,51.806,56.626,2,100,15,0,45,7,0,,76,2,5,,No,31,1827,HR,Female Treat,Sarah Brown,5 years,10 years
ice,3.208,140.376,142.128,60,100,15,0,35,7,0,,58,2,3,,No,38,1828,HR,Female Treat,Sarah Brown,5 years,10 years
ice,38.507,90.442,91.901,3,100,15,0,37,7,1,,75,2,5,,No,36,1829,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,73.435,0,100,15,0,40,7,0,,77,2,5,,No,42,1830,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,15.884,15.884,17.131,1,86,10,0,30,7,0,,73,2,5,,,38,1831,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,39.955,0,100,5,0,35,7,1,,77,2,3,,No.,34,1832,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,2.321,70.403,71.603,3,80,5,0,28,7,1,,76,2,5,,No.,36,1833,HR,Female Treat,Sarah Brown,2 years,3 years
ice,8.092,184.778,185.543,86,69,2,0,25,7,0,,67,2,3,,No,,1834,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,3.743,32.489,33.143,13,90,7,0,27,7,0,,69,2,5,,,34,1835,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.015,37.416,38.256,22,80,8,0,37,8,0,,64,3,4,,No,41,1836,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,41.623,0,92,5,0,28,7,0,,68,2,6,,,42,1837,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,9.086,12.078,19.176,2,72,16,0,29,7,0,,60,3,5,,,36,1838,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,34.256,67.756,68.531,14,70,8,0,30,7,0,,65,2,5,,No,43,1839,HR,Female Treat,Sarah Brown,2 years,3 years
ice,188.613,188.613,189.327,1,100,5,0,32,7,0,,75,2,6,,No,34,1840,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,7.466,0,76,4,0,27,7,0,,67,2,5,,,36,1841,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,115.813,0,81,9,0,42,7,0,,64,2,3,,No,39,1842,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.424,49.161,50.118,43,80,5,0,30,7,1,,63,2,2,,Question about previous work was cut off so unable to see the full question,40,1843,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,5.403,86.297,90.343,20,100,10,0,35,7,0,,76,2,4,,No,40,1844,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,63.335,63.335,63.804,1,90,8,0,38,7,0,,69,3,5,,,40,1845,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,1846,,,,,
ice,0,0,62.105,0,80,15,0,38,7,1,,77,2,5,,,39,1847,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,85.039,0,100,14,0,30,7,1,,47,2,3,,No,44,1848,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,4.19,30.388,31.2,4,66,15,0,37,7,0,,73,2,5,,No,37,1849,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,1850,,,,,
ice,329.553,329.553,442.818,1,99,15,0,43,7,0,,69,2,5,,No.,33,1851,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,16.983,0,65,10,0,38,7,1,,69,2,5,,No.,34,1852,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,58.972,0,99,11,0,36,7,0,,70,2,6,,,37,1853,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,68.538,0,95,4,0,32,7,0,,78,2,5,,no,38,1854,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
